"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"883944677984018436","883944407757500420","3328596200","2017-07-09 07:03:28 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Respighi - Violin Sonata in B minor, P 110 by William Steck and Lambert Orkis https://t.co/w7SyrH51j3","","","","https://youtu.be/Eu-yOo8EcUU"
"883943657144897536","805506039038681088","3328596200","2017-07-09 06:59:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Beethoven - Piano Sonata No.30 in E major, Op.109 by Emil Gilels https://t.co/amt79ej1an 재업","","","","https://youtu.be/DnA68jnSaSQ"
"883943387174289408","883943372716625920","3328596200","2017-07-09 06:58:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sviatoslav Richter, Students' Orchestra of the Moscow State Conservatory, and Yuri Nikolayevsky","","","",""
"883943372716625920","","","2017-07-09 06:58:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bach - Keyboard Concerto No.3 in D major, BWV 1054 by (cont) https://t.co/zZCCJioQ5y 재업","","","","https://youtu.be/h8mMJfC99m8"
"883943034890498048","","","2017-07-09 06:56:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Vieuxtemps - Violin Concerto No.5 in A minor, Op.37 by Cho-Liang Lin, Minnesota Orchestra, and Neville Marriner https://t.co/c0ogkC6Vzr 재업","","","","https://youtu.be/-raPKCs8L_E"
"883942346315841536","","","2017-07-09 06:54:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bizet - Overture, from Carmen, WD 31 by The Royal Opera and Zubin Mehta https://t.co/dX1LHtXwg1 재업","","","","https://youtu.be/o9Rq5IGen6k?t=18s"
"883942032225353728","","","2017-07-09 06:52:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bruch - Scottish Fantasy in E-flat major, Op.46 by 五嶋みどり, Israel Philharmonic Orchestra, and Zubin Mehta https://t.co/BOPwzs097p 재업","","","","https://youtu.be/L_EqWmfhqmo"
"883935519691882496","883934993101107201","3328596200","2017-07-09 06:27:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Schubert - Symphony No.8 in B minor, D.759 by Wiener Philharmoniker and Josef Krips https://t.co/iL1Lxcu19N","","","","https://youtu.be/Dn6ZLEjiIXk"
"883934993101107201","681106518591197185","3328596200","2017-07-09 06:24:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Schubert - Symphony No.8 in B minor, D.759 by RCO and Nikolaus Harnoncourt https://t.co/sYFBchjHDI","","","","https://youtu.be/a47hIaYAFgg"
"883933266532679681","644107027925630976","3328596200","2017-07-09 06:18:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Debussy - L'Isle joyeuse, L.106 by Pascal Rogé https://t.co/1EonwgygEZ","","","","https://youtu.be/RQ8ScsvLYY8"
"883932746770296832","","","2017-07-09 06:16:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Massenet - ""Méditation"" from Thaïs by Maxim Vengerov, Classic FM M-Tel Orchestra, and Luciano di Martino https://t.co/1posyYlkSg 재업","","","","https://youtu.be/luL1T1WQC2k?t=9s"
"883931461774004224","","","2017-07-09 06:10:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Vivaldi - Concerto for Strings in G minor, RV 157 by Il Giardino Armonico and Giovanni Antonini https://t.co/eQiW112ssL 재업","","","","https://youtu.be/JprwsDEDkNA?t=55s"
"883930892212723714","","","2017-07-09 06:08:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mendelssohn - Fantasie in F-sharp minor, Op.28 by Maria Grinberg https://t.co/dVwYEeatXK 재업","","","","https://youtu.be/xRhv1rYez7c"
"883930536485371907","636529584524038145","3328596200","2017-07-09 06:07:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bruckner - Symphony No.4 in E-flat major ""Romantic"", WAB 104 by Wiener Philharmoniker and Hans Knappertsbusch https://t.co/e82NtHwjl5 재업","","","","https://youtu.be/eMDUq7eddTk"
"883724865311846401","","","2017-07-08 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mendelssohn - Die Hebriden in B minor, Op.26 by Philharmonia Orchestra and Otto Klemperer https://t.co/ryOTqqVWvW","","","","https://youtu.be/feNY_VUgVhw"
"883506738858557441","644393268558479360","3328596200","2017-07-08 02:03:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Brahms - Symphony No.1 in C minor, Op.68 by LPO and Eugen Jochum https://t.co/y8NcZIQnsO","","","","https://youtu.be/_C2-nXv8_3E"
"883362481619451908","","","2017-07-07 16:30:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Saint-Saëns - Allegro appassionato in C minor, Op.70 by Bernard Ringeissen https://t.co/4kGUIoAuHr","","","","https://youtu.be/VYJB35qZq5I"
"882683008528125955","","","2017-07-05 19:30:03 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mozart - Rondo No.3 in A minor, K.511 by Ingrid Haebler https://t.co/gt3h2sxLD6","","","","https://youtu.be/40OGjbYiBC4"
"882637709172461568","656061685841530880","3328596200","2017-07-05 16:30:03 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bach - Partita No.1 in B-flat major, BWV 825 by András Schiff https://t.co/gW5Fp5GCeZ","","","","https://youtu.be/v33yqeDQx5s"
"882275319759212548","","","2017-07-04 16:30:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Schubert - Symphony No.4 in C minor ""Tragic"", D.417 by Wiener Philharmoniker and István Kertész https://t.co/gEfsxZQaL3 재업","","","","https://youtu.be/tIQdqVo_CBs"
"881912924498874368","","","2017-07-03 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Prokofiev - 3 Pieces, from Cinderella, Op.95 by Lev Vinocour https://t.co/OgQzHg7EN3","","","","https://youtu.be/7b1QeacTHWA"
"881852864905084928","834073777872867328","3328596200","2017-07-03 12:31:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Shostakovich - Piano Quintet in G minor, Op.57 by Vladimir Ashkenzy and Fitzwilliam Quartet https://t.co/GNwi0cgOJD","","","","https://youtu.be/68UpSPzdBZY"
"881566235334279169","","","2017-07-02 17:32:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Delius - Summer Night on the River by RSNO and David Lloyd-Jones https://t.co/WpqqiEck6z","","","","https://youtu.be/Z6pquwsisEc"
"881557858675851264","","","2017-07-02 16:59:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Lutosławski - Piano Concerto by Krystian Zimerman, BBC Symphony Orchestra, and Witold Lutosławski https://t.co/cwNuWbbPFV 재업","","","","https://youtu.be/eLLS0oatUEA"
"881557378042216448","","","2017-07-02 16:57:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bach - Toccata and Fugue in D minor, BWV 565, transcripted by Busoni, by Grigory Ginzburg https://t.co/SAHTcddcsM 재업","","","","https://youtu.be/mZghZnqG9sk"
"881553165216210944","881550536666894336","3328596200","2017-07-02 16:40:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dietrich Fischer-Dieskau, Ralph Downes, Philharmonia Orchestra Philharmonia Chorus, Reinhold Schmid, and Otto Klemperer","","","",""
"881550536666894336","","","2017-07-02 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Brahms - Ein deutsches Requiem, Op.45 by Elisabeth Schwarzkopf, (cont) https://t.co/1PSGTyEM6B","","","","https://youtu.be/aQGQG79xBFg"
"881188155692638208","","","2017-07-01 16:30:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","André Mathieu - Piano Concerto No.3 in E minor ""Québec"" by Alain Lefèvre, OSQ, and Yoav Talmi https://t.co/RbqqjhABJW","","","","https://youtu.be/-AfbEEUX5B8"
"881167751259185152","","","2017-07-01 15:08:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Chopin - Variations on ""Là ci darem la mano"" in B-flat major, Op.2, B.22 by Claudio Arrau, LPO, and Eliahu Inbal https://t.co/5P6Pplg262 재업","","","","https://youtu.be/AnjXebgNGTI"
"881166977414217728","679473811759050753","3328596200","2017-07-01 15:05:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Schumann - Piano Quartet in E-flat major, Op.47 by Beaux Arts Trio and Samuel Rhodes https://t.co/ThClCZuR5S 재업","","","","https://youtu.be/HonlWFfkots"
"881166494268248065","","","2017-07-01 15:03:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Schubert - Octet in F major, Op.posth.166, D.803 by Wiener Oktett https://t.co/0xyGjA8WWx 재업","","","","https://youtu.be/XLD5NC0ooxE"
"881165973172047872","","","2017-07-01 15:01:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sibelius - Symphony No.3 in C major, Op.52 by BSO and Colin Davis https://t.co/jn1qIPW3Li 재업","","","","https://youtu.be/2hYaL3mJl1E"
"881163986103705600","881163448293367813","3328596200","2017-07-01 14:54:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bach - Cello Suite No.5 in C minor, BWV 1011 by János Starker https://t.co/yu7bxkkNdd 재업","","","","https://youtu.be/ahQINiQPUms?t=18s"
"881163448293367813","","","2017-07-01 14:51:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bach - Cello Suite No.5 in C minor, BWV 1011 by Mstislav Rostropovich https://t.co/UYbHSwnraM 재업","","","","https://youtu.be/WtDwMKkNeYk?t=16s"
"881163122551037952","679323849347862528","3328596200","2017-07-01 14:50:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Liszt - Études d'exécution transcendante in C major, S.139 by Daniil Trifonov https://t.co/SyKxFJI2At Lyon, 2014 재업","","","","https://youtu.be/kD4T-rNklsY?t=7s"
"881160063607373828","881160041809592320","3328596200","2017-07-01 14:38:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Konrad Olszewski, Zelman Memorial Symphony Orchestra, and Mark Shiell","","","",""
"881160041809592320","","","2017-07-01 14:38:19 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Paderewski - Piano Concerto in A minor, Op.17 by (cont) https://t.co/4Xb3UeHuvn 재업","","","","https://youtu.be/Xspb0ydl32w?t=28s"
"881159388156665856","881159363246804993","3328596200","2017-07-01 14:35:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ursula Holliger, The English Concert, and Trevor Pinnock","","","",""
"881159363246804993","","","2017-07-01 14:35:38 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Händel - Harp Concerto in B-flat major, Op.4 No.6, HWV 294 by (cont) https://t.co/1tF72gCXb5 재업","","","","https://youtu.be/3Gj6TZzlN08?t=5s"
"881158178091671552","679803179630870529","3328596200","2017-07-01 14:30:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Beethoven - Symphony No.6 in F major ""Pastoral"", Op.68 by Berliner Philharmoniker and André Cluytens https://t.co/fB1zqp9n4V","","","","https://youtu.be/BJn4LhXC2S0"
"880922151695523840","880921235370135552","3328596200","2017-06-30 22:53:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mozart - Violin Sonata No.21 in E minor, K.304 by Nathan Milstein and Leon Pommers https://t.co/YUbwP5a2Yl","","","","https://youtu.be/3VQNSd3Cj2Q"
"880921235370135552","","","2017-06-30 22:49:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mozart - Violin Sonata No.21 in E minor, K.304 by Arthur Grumiaux and Walter Klien https://t.co/LQGL2JuNfu 재업","","","","https://youtu.be/PWljEavA_r8?list=PLHbJf2zCdzRc1xj6WAwH_6AM6SAXo9yXv"
"880463380527669248","","","2017-06-29 16:30:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Scriabin - Piano Sonata No.2 in G-sharp minor, Op.19 by Sviatoslav Richter https://t.co/qLq5vAwTFu Prague, 1972","","","","https://youtu.be/n7RNbzKJULg"
"880100988346028033","","","2017-06-28 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dvořák - Symphony No.1 in C minor ""The Bells of Zlonice"", B.9 by SOČR and Vladimír Válek https://t.co/PQGMbEx6dZ","","","","https://youtu.be/ryy2LzZgXpw"
"880070886090358784","","","2017-06-28 14:30:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Weber - Piano Sonata No.3 in D minor, Op.49, J.206 by Hamish Milne https://t.co/cUa5lfFQsp","","","","https://youtu.be/Hqa_VwcKgmc"
"879738599977222144","","","2017-06-27 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Fauré - 9 Préludes, Op.103 by Germaine Thyssens-Valentin https://t.co/Q5v33hf6kj","","","","https://youtu.be/aT8vYpIjIx0"
"879635539548184576","","","2017-06-27 09:40:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Haydn - Symphony No.104 in D major ""London"", Hob.I:104 by Orkest van de Achttiende Eeuw and Frans Brüggen https://t.co/wB7x4xYd78","","","","https://youtu.be/N1FUw5whO-4"
"879416665527603200","","","2017-06-26 19:10:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Satie - 3 Gymnopédies by Anne Queffélec https://t.co/sNHuTXUqLa 재업","","","","https://youtu.be/FyUNbrgLezI"
"879414838346129408","","","2017-06-26 19:03:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Schubert - Piano Trio No.1 in B-flat major, Op.99, D.898 by Lev Oborin, David Oistrakh, and Sviatoslav Knushevitsky https://t.co/cWGzE5H1Jp","","","","https://youtu.be/yfrwcO5CR4c"
"879376215089573889","","","2017-06-26 16:30:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kalkbrenner - Piano Concerto No.1 in D minor, Op.61 by Hans Kann, Hamburger Symphoniker, and Heribert Beissel https://t.co/e6nGymhCKU","","","","https://youtu.be/CclQ1tGmGws"
"879002145810337793","636188751161483264","3328596200","2017-06-25 15:43:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mozart - Piano Sonata No.10 in C major, K.330 by Lili Kraus https://t.co/boXauwELkV 1968, 재업","","","","https://youtu.be/3u7NO0HsbQ4"
"878999127303925760","878998724835291141","3328596200","2017-06-25 15:31:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LSO, Melos Ensemble, LSO Chorus, Highgate School Choir, The Bach Choir, Benjamin Britten","","","",""
"878998874660024322","835980262248964096","3328596200","2017-06-25 15:30:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ravel - Le tombeau de Couperin in E minor, M.68a by Orchestre de Paris and Herbert von Karajan https://t.co/Wo1TY3BsoN 재업","","","","https://youtu.be/ULP0BhexKwA"
"878998724835291141","","","2017-06-25 15:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Britten - War Requiem, Op.66 by Galina Vishnevskaya, Peter Pears, Dietrich Fischer-Dieskau, Simon Preston, (cont) https://t.co/XOfbT93k2U","","","","https://youtu.be/rsSMCq7pl_k"
"878997451251654656","","","2017-06-25 15:24:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bach - French Suite No.4 in E-flat major, BWV 815 by András Schiff https://t.co/BN1tPpJjEs 재업","","","","https://youtu.be/Z1fZ54Ho1nw"
"878996725238607872","","","2017-06-25 15:22:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hindemith - Viola Sonata, Op.25 No.1 by Gérard Caussé https://t.co/DnERibg2aa 재업","","","","https://youtu.be/tCihWJgJWjE"
"878995194326114304","","","2017-06-25 15:15:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tartini - Violin Sonata in G minor, B.g5 by Anne-Sophie Mutter https://t.co/EXDPqqgEwE 재업","","","","https://youtu.be/2bu6gsaMNCI"
"878994918257053697","636527525611483136","3328596200","2017-06-25 15:14:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Chopin - Nocturne No.17 in B major, Op.62 No.1, B.161 by Claudio Arrau https://t.co/8wsvqfLCek","","","","https://youtu.be/N9ffN3zcTb8"
"878985441172529154","680629623713968128","3328596200","2017-06-25 14:37:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Beethoven - Piano Concerto No.4, Op.58 by Ivan Moravec, Radio Kamer Orkest, and Frans Brüggen https://t.co/K1j7v0qGvX RKF로 흡수됐지만 이도 사라짐, 재업","","","","https://youtu.be/Dwg-ze1jbkQ?t=32s"
"878980598936686592","878289046501343234","3328596200","2017-06-25 14:18:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Konstantin Scherbakov, Ewald Danel, Milan Tedla, Zuzana Bourova, and Jozef Podhoranský","","","",""
"878289046501343234","","","2017-06-23 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Medtner - Piano Quintet in C major by (cont) https://t.co/DsiQ5DIEWb","","","","https://youtu.be/tYdZWT5QzJE"
"878237402187218946","649539771530809344","3328596200","2017-06-23 13:04:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Liszt - 2 Konzertetüden, S.145 by György Cziffra https://t.co/gFYAizaF5Z","","","","https://youtu.be/HVkGQkgVLEQ"
"877926655678980096","","","2017-06-22 16:30:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Elena Firsova - String Quartet No.4 ""Amoroso"", Op.40 by Chilingirian Quartet https://t.co/40FOVFfjnP","","","","https://youtu.be/MiMf2TNt2So"
"877922410439114753","642705227141902336","3328596200","2017-06-22 16:13:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Beethoven - Veränderungen über einen Walzer von Diabelli in C major, Op.120 by Piotr Anderszewski https://t.co/ye28Tx3y9E 재업","","","","https://youtu.be/Wp59KCg_DCY"
"877921769562054656","","","2017-06-22 16:10:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Saint-Saëns - Le carnaval des animaux, R.125 by Béla Síki, Géza Anda, Philharmonia Orchestra, and Igor Markevitch https://t.co/YF8cZfXl9Q 재업","","","","https://youtu.be/DHjlspwLR_I"
"877919201016422400","","","2017-06-22 16:00:23 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Joaquín Rodrigo - Concierto de Aranjuez by John Williams, BBC Symphony Orchestra, and Paul Daniel https://t.co/fhBiTYucwc 재업","","","","https://youtu.be/iG3VOMaY_II"
"877918662740516864","693896138215174144","3328596200","2017-06-22 15:58:14 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sviatoslav Richter, Students' Orchestra of the Moscow State Conservatory, and Yuri Nikolayevsky","","","",""
"877916476010668032","","","2017-06-22 15:49:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tchaikovsky - Francesca da Rimini in E minor, Op.32, TH.46 by NYPO and Leonard Bernstein https://t.co/RIygEtst15 재업","","","","https://youtu.be/RIe0Bs8CWGc"
"877915965006135296","","","2017-06-22 15:47:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Walton - Symphony No.1 in B-flat minor by LPO and Bryden Thomson https://t.co/wIQ0o90GFR 재업","","","","https://youtu.be/4dsiDa5RQOk"
"877915713633099778","","","2017-06-22 15:46:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Händel - Suite No.7 in G minor, HWV 432 by Andrei Gavrilov https://t.co/TbB5jSt8Ic 재업","","","","https://youtu.be/NNIKzhYtIcU"
"877914867277078528","","","2017-06-22 15:43:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bach - Ouverture nach Französischer Art in B minor, BWV 831 by Piotr Anderszewski https://t.co/9zeZojxSrt 재업","","","","https://youtu.be/NbDPNtP5oIE"
"877914355349639169","649225963331432448","3328596200","2017-06-22 15:41:07 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Chopin - Mazurka No.15 in C major, Op.24 No.2, B.89 by Krystian Zimerman https://t.co/YgrOGq4uBI 재업","","","","https://youtu.be/rgSwbBTsaiY"
"877912715200679936","","","2017-06-22 15:34:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Berlioz - Grande ouverture de Waverley in D major, Op.1, H 26 by LPO and Adrian Boult https://t.co/sG4vbjdpAM","","","","https://youtu.be/FE8yCB90Xmo"
"877201883047362560","","","2017-06-20 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Saint-Saëns - Valse langoureuse in E major, Op.120 by Marylène Dosse https://t.co/oiwz1BC4qL","","","","https://youtu.be/BaUaXMKi4PA"
"876839494846042113","","","2017-06-19 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mozart - String Quartet No.22 in B-flat major ""Prussian"", K.589 by Budapest String Quartet https://t.co/OAUH0n4Cb6","","","","https://youtu.be/pEp2oBgGYHc"
"876455685113790464","","","2017-06-18 15:04:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mozart - Violin Concerto No.5 in A major ""Turkish"", K.219 by Arthur Grumiaux, LSO, and Colin Davis https://t.co/ZuSXWyDrsH 재업","","","","https://youtu.be/gOwdzYip_JU"
"876114719832252417","","","2017-06-17 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Beethoven - String Quartet No.7 in F major ""Rasumowsky"", Op.59 No.1 by Budapest String Quartet https://t.co/t71laap88X","","","","https://youtu.be/CyTbDYlWOxE"
"875752332264210433","","","2017-06-16 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Scarlatti - Sonata in A major, K.208, L.238 by Maria João Pires https://t.co/ZbBHeMfZrr","","","","https://youtu.be/8JwVCBFAVwA?t=3s"
"875027559628644352","645492564842274817","3328596200","2017-06-14 16:30:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tchaikovsky - ""Méditation"" in D major, from 18 Pieces, Op.72 No.5, TH.151 by Sviatoslav Richter https://t.co/muszO1Be2C 재업","","","","https://youtu.be/VXk50yqo4bs"
"874665175042985986","","","2017-06-13 16:30:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","André Caplet - Conte fantastique d'après Edgar Allan Poe by Oxalys https://t.co/39eDQ3s8fh","","","","https://youtu.be/9JUMAFpx8Io"
"874302781003378692","","","2017-06-12 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rachmaninoff - 9 Études-tableaux, Op.39 by İdil Biret https://t.co/4MHpqW37AT","","","","https://youtu.be/HLbkTbOM-kE"
"873578002616958976","","","2017-06-10 16:30:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Honegger - Pacific 231, H 53 by NYPO and Leonard Bernstein https://t.co/PDHpap2N26","","","","https://youtu.be/T9u7_WAkAPw"
"872853228349673473","","","2017-06-08 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dvořák - Piano Quartet in E-flat major, Op.87, B.162 by Musicians from Marlboro https://t.co/0h9sIE7k5t","","","","https://youtu.be/jk5cWmOYdxU"
"872495187800600577","872490844296626176","3328596200","2017-06-07 16:47:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Daniil Trifonov, Renaud Capuçon, Vilde Frang, Yuri Bashmet, and Gautier Capuçon","","","",""
"872490844296626176","644390140295540736","3328596200","2017-06-07 16:30:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dvořák - Piano Quintet No.2 in A major, Op.81, B.155 by (cont) https://t.co/ChtJCW3Co8","","","","https://youtu.be/aXMxF8OxGbs?t=39s"
"871403676501512192","","","2017-06-04 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Turina - Niñerías, Series 1, Op.21 by Antonio Soria https://t.co/JRHOcJdaVH","","","","https://youtu.be/f5WezF1nrig"
"871068891534970880","835067363082944512","3328596200","2017-06-03 18:19:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ravel - String Quartet in F major, M.35 by Alban Berg Quartett https://t.co/vFOiErS7hr","","","","https://youtu.be/ieRQyyPowH0"
"871041289797730304","","","2017-06-03 16:30:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Carter - Piano Sonata by Francesco Caramiello https://t.co/babHmc3zsp","","","","https://youtu.be/L-p57wIQ8fw"
